song_year,song_rank,singer,title,Genre,lyric,lyric_tokens
2001,91,김윤아,봄날은 간다,록/메탈,"눈을 감으면 문득
그리운 날의 기억
아직까지도 마음이 저려 오는 건
그건 아마 사람도
피고 지는 꽃처럼
아름다와서 슬프기 때문일 거야, 아마도.
봄날은 가네 무심히도
꽃잎은 지네 바람에
머물 수 없던 아름다운 사람들
가만히 눈 감으면 잡힐 것같은
아련히 마음 아픈 추억같은 것들
봄은 또 오고
꽃은 피고 또 지고 피고
아름다와서 너무나 슬픈 이야기

봄날은 가네 무심히도
꽃잎은 지네 바람에
머물 수 없던 아름다운 사람들
가만히 눈 감으면 잡힐 것같은
아련히 마음 아픈 추억같은 것들
눈을 감으면 문득
그리운 날의 기억
아직까지도 마음이 저려 오는 건
그건 아마 사람도 피고 지는 꽃처럼
아름다와서 슬프기 때문일 거야, 아마도",기억 마음 꽃잎 사람 추억 이야기 피 눈 때문 거야 것들 그것 지 봄날 꽃 사람들
2001,92,이현우,The End,발라드,"더 말할 것도 부탁할 것도 없어요
내 마음 이리도 아파한 적은 없어요
모든 게 후회되요
그대여 날 이렇게 떠나나요
그러면 남겨진 내 사랑은 어떡하나요
지쳐져버린 그대 뒷모습 보면서
아무것 해 줄 수 없는
내 자신이 미워져요
이제는 그대 맘에
내가 있을 곳 없나요
제발 처음으로 돌아와 줘요
이제는 돌아와요

나 그댈 위해 버릴 수 있다 믿었죠
그 어떤 아픔도 참아낼 거라 했었죠
나만을 바라보던
그대의 눈빛 속에 내가 있죠
이제는 누굴 위해 사랑을 노래하나요
쓰러져 가는 내가 보이긴 하나요
아무도 꿈 꿀 수 없는
나 환상에 살았나요
더 이상 그대 맘에
내가 있기는 하나요
이젠 나 떠난다 말할 게요
그대여 이젠 안녕
이젠 내가 떠나요
그대를 영원히
다시 볼수 없는 또 다른 곳으로
이젠 내가 떠나요
그대를 영원히",눈빛 이상 후회되요 마음 적 누굴 사랑 게요 부탁 보이긴 이젠 처음 아무 환상 아무것 이리 뒷모습 자신
2001,93,윤종신,해변 Mood Song,발라드,"부드러워 모래밭
잔잔히 부서지는 파도소리 앞에서
너와 나 단둘이 이게 바로 천국 아니겠니
안겨볼래 내품에
그렇게 넓고 우람하지는 않겠지만
좋잖아 이럴땐 그냥 와락 안겨보는거야
우리 여기에서 그냥 확 살아 버릴까
난 부족할 게 없어 내가 필요한 건 너 뿐인데
너 하나만 있어준다면
내 인생 바랄 게 없어 I Love You

바라볼래 나의 눈
무언가 이글거리는게 보이지 않니
불타는 내 사랑 겉잡을 수 없이 번진거야
우리 여기에서 그냥 확 살아 버릴까
난 부족할 게 없어 내가 필요한 건 너 뿐인데
너 하나만 있어준다면
내 인생 바랄 게 없어 I Love You",필요 우람 이럴땐 눈 내품 천국 인생 번진거야 단둘 안겨볼래 무언가 사랑 바라볼래 모래밭 파도소리 뿐 여기 부족 하나 겉잡 확
2001,94,샵,백일기도,댄스,"바래 바래 바래 바래 바래 바래
바래 바래 바래 바래 바래
바래 바래 바래
바래 바래 바래 니가 내게
있기를 바래
바래 바래 바래 딴데로 가지
않기를 바래
바래 바래 바래 언제나 곁에
있기를 바래
바래 바래 바래 오 내 맘을
알아주길 바래
얼마나 기다려야 곁에있는
날 보겠니
이번에 만난 그애도 얼마못가
끝날걸 알아
Well I guess you knew too
my truth 찍었던 우리 사랑
그렇게도
you tell me live learn you
give you night night
I thought about it
so what so tell me about it
품으로 와 찾아 와
I get you back first
편한건 나뿐이라고 때마다
나를 찾아도
정말 나 원하는 건 너의
사랑이란 걸 알잖아
올래말래 이제는 말해 설래절래
얼마나 잴래
나보다 사랑 할 사람없단걸
알잖아
몰래몰래 너몰래 흘린
나의 눈물봐
니사랑 나 달라고 기도해 손모아
기다리는 날 잡아
바래 바래 바래 니가 내게
있기를 바래
바래 바래 바래 딴데로 가지
않기를 바래
바래 바래 바래 언제나 곁에
있기를 바래
바래 바래 바래 오 내 맘을
알아주길 바래
가까이 서도 니맘까진 닿진 못해
너 아닌 누굴 만나도 내마음은
너와 있는데
아파한 시간만큼 널 위해
기도했던 만큼
그만큼 니가 내게 다가오게
너 뿐이였어
널 그리워 했던만큼 널
사랑하고 있던 만큼
언제라도 항상 내 사랑은
항상 너만을 위한 것
너 누굴 만날 때마다 난 항상
외톨이었어
너만을 바라보는 순애보도
이제는 지쳐가
올래말래 이제는 말해 설래절래
얼마나 잴래
나보다 사랑 할 사람없단걸
알잖아
몰래몰래 너몰래 흘린
나의 눈물봐
니사랑 나 달라고 기도해 손모아
기다리는 날 잡아
stay here by my side uh don't
you leave my side hu
How can I get you to come
back don't wanna let you go
마지막 백일의 기도 백년의
기약이 되길
그렇게 원하고 있어 이제 그만
내 사랑을 봐
갈래갈래 뒤돌아 갈래 끝내끝내
맘처럼 안돼
조금씩 내맘도 흔들리는걸
어떡해
그래그래 이번엔 정말
마지막이야
이만큼 사랑할 한 여자 다시는
찾지 못하테니까
바래 바래 바래 니가 내곁에
있기를 바래
바래 바래 바래 딴데로 가지
않기를 바래
바래 바래 바래 언제나 곁에
있기를 바래
바래 바래 바래 바래 바래",내곁 기도해 뿐이 설래절래 한 백일 얼마못 바 시간 되길 끝날걸 눈물봐 여자 조금씩 마지막 백년 갈래갈래 알아주길 순애보 누굴 니사랑 너몰래 기약 끝내끝내 외톨이 기 사랑 곁에있 니맘까진 가지 몰래몰래 흔들리는걸 못하테니까 언제 곁 올래말래 기도 그래그래 만큼 내마음 잴래 그애 이번 갈래 닿진 사람없단걸
2001,95,샵,내 입술... 따뜻한 커피처럼,발라드,"If you've ever biin in love before
I know you feel this beat
If you know it Don't be shy
and sing along
울지마 이미 지난 일이야
삶의 반직선 위에 점일뿐이야
살아가면서 누구나 겪는일이야
어른이 되는 단지 과정일뿐야
yo 단지 과정일뿐야
제발 이러진 말아요
끝이라는 얘기
나는 항상 시작인걸요
그대 사랑하는 마음
점점 커져가고 있는 날
잘 알잖아요
네가 밟고 걷는 땅이
되고 싶던 난
잠시라도 네 입술 따뜻하게
데워 준
커피가 되어주고 싶었던 난
아직도 널 울리고 있을거야
아마도 난
사랑해 사랑하는 마음말고 왜
이렇게도 너무 필요한 게
많은건지 왜
지금 널 만나지 않아도 널
울리고 있을
내가 나는 왜 이리도 싫은건지
나를 많이 알잖아요 그대
사랑하며
나를 모두 버렸다는 걸
혼자 울며 걷는 나를
모르나요 그러니 제발
이러지 마요
hey girl can you please
tell me why
no why no you don't have
to lie
and it hurts me in side
but I want you to know
I'll be waiting
그래 어느 하늘아래 안에
작은 내 사랑
이젠 나의 사랑한단 말도
의미도 잠시 넌
우리의 힘들었던 지나간
나의 넌 기리 위리
우리의 기리 위리 돌릴
수 없는 우리
I know 이제는 돌리지
못할 거란 걸
you know 아니 너를
사랑한단 걸
오래 전 노래처럼 오래오래
널 간직할래
그래 너만을 위한 나의
사랑은 이래
remember I miss you
난 하지만 행복해 이젠 넌 잘
할 수 있을께
네가 연습이 힘들었던 만큼
다음엔 꼭 나 같은
남자 피해갈테니
자상하고 부드럽고 따뜻한
남자였음 좋겠어
너의 부모님 마음 충분히
만족시켜 드리고
편하게 해드릴 수 있는 단
한 방울의 눈물없이
단 한 번의 아픔없이 상처없이
너무 편안한 사랑을
했음 좋겠어
꿈에서라도 싫어요
떠나지 말아요
나는 죽을지도 몰라요
이대로 행복한걸요 모르겠나요
아무것도 바라지 않아
지나간 사랑으로 날
그대의 추억 속에서 살게
할건가요
사랑은 계속 커져갈텐데
이대로 나를 정말 보낼건가요
울지마 이미 지난 일이야
버틸 수 없을만큼 힘들겠지만
삶의 반직선 위의 점일뿐이야
어느 때보다도 긴 시간이겠지만
살아가면서 누구나 겪는일이야
쉽게 받아들일 수는 없겠지만
어른이 되는 단지 과정일뿐야
yo 단지 과정일 뿐야",필요 부모님 시작인걸요 반직선 리 의미 눈물 과정 사랑한단 한 점 연습 시간 삶 누구 땅 행복 일 노래 추억 있을거야 행복한걸요 이리 입술 사랑해 다음 남자 자상 마요 과정일뿐야 기 따뜻 안 사랑 방울 하늘아래 커피 지 편안 뿐 거란 만족 이대 마음 어른 단지 전 끝 간직할래 겪는일이야 만큼 따뜻한 이젠 상처 아무것 꿈 얘 이래 이러지
2001,96,박화요비,그런 일은,R&B/Soul,"너무나 멀어보여요
이렇게 가까이 있는데도
언제나 나를 안아주던 따스한
인사도 잊은건가요
내가 뭘 잘못했나요
혹시 나 미워졌나요
아니죠 떠나려는건 아니죠
그런일은 절대로
없을거라 나는 믿을게요
오늘은 안돼요
내 사랑이 이대로는
이별을 감당하긴 어려운걸요
많은 약속을 다 지울순 없잖아요
아직도 해드릴게 참 많이 있는데
얼마쯤 걸어가다가
한번은 날 뒤돌아 봐줄거죠
그리곤 다시 예전처럼
다가와 웃으며 안아줄거죠
정말 날 좋아했는데
정말 날 아꼈었는데
아니죠 그대를 다시 못보는
그런일은 절대로 없는거죠
나는 믿을게요
오늘은 안돼요 내 사랑이
이대로는
이별을 감당하긴 어려운걸요
많은 약속을 다 지울순
없잖아요
아직도 해드릴게 참 많은걸요
내일 아침엔 더 힘들어
질거예요
어쩌면 며칠밤을
지새우겠죠
언제까지나 곁에
있기로 했잖아요
그대가 아니라면 난 혼자인걸요",며칠밤 그런일 예전 어려운걸요 얼마쯤 인사 믿을게요 없는거죠 잘못 많은걸요 혼자인걸요 떠나려는건 따스 오늘 안아줄거죠 사랑 한번 질거예요 못보 봐줄거죠 이별 지울순 아침 이대 언제 곁 해드릴 감당하긴 약속
2001,97,서문탁,사미인곡,록/메탈,"만백성에게 고하노니
사랑하며 살지어다
대체 무슨 일을 하관데
사랑하지 않고 살아가오
쉬었다 간들 어떨소냐
난 사랑하며 사는 도다
인생이 이리 짧을진데
어찌 사랑 맘껏 안하리오
Feel me Love me
사람이라면 응당 그래야 하거늘
이렇게 된 세상 어이할꼬
Love for Love for Love
꼭 그리 하오리다
사랑하며 살고 그 안에서
행복을 이룰지니
난 사랑을 하나니
정녕 있는 힘껏 사랑하며
그렇게 살으리오다

그대들에게 이르노니
사랑 속에 살리로다
어찌 혼자 살아 가리오
이제 둘이 함께 가자스라
Feel me Love me
사람이라면 응당 그래야 하거늘
이렇게 된 세상 어이할꼬
Love for Love for Love
꼭 그리 하오리다
사랑하며 살고 그 안에서
행복을 이룰지니
난 사랑을 하나니
정녕 있는 힘껏 사랑하며
그렇게 살으리오다

이제야 얻는 내 사랑을 지켜가게 하소서
오 나의 하늘님이여 Come on Come on
쭉 사랑을 하리라
둘이 함께 가는 길일진데
멀다고 힘들소냐
난 사랑에 미친 자
꿈에서 난 깨지 않으리라
사랑 안에 살리라",살으리오다 리 힘들소냐 하늘님이 사람 오 행복 하관데 인생 하소 일 어떨소냐 만백성 짧을진데 안 사랑 도 길일진데 세상 지 안하 자 어이할꼬 둘 가자스라 꿈 그대들에
2001,98,god,니가 필요해,댄스,"니가 필요해


가지마 제발 제발

왜 왜 날 떠나려고 해

난 난 아직도 니가 필요해

다 다시 한번 제발 생각해

날 날 이대로 버리면 안돼

왜 왜 날 떠나려고 해

난 난 아직도 니가 필요해

다 다시

한번 제발 생각해

날 날

이대로 버리면 안돼

그댄 헤어지자고

말을 하네

그러면서 내 앞에서

돌아서고 있네

그대 모습이

조금씩 멀어져가네

그 모습 흐려지네

조금씩 번져가네

왜 내가 그대를

떠나가게 한건지

곁에 있을때

잘하지 못했는지

이제와서 뒤늦게

이제는 잘할게 하며

그대의 발목을

붙잡고 있는지

곁에 있는 건

그게 무엇이건

언제나 곁에 있기에

떠나기 전에는

얼마나

소중한지 몰라

떠나고 나서야

뒤늦게 깨달아

마음속에 있는

수없이 많은

생각들 중에서

언제나 네 생각은

왜 소홀해지는지

가볍게 여기는지

그러다 이렇게

후회하는지

이별은

막을수가 없다고

수없이 많이

들어왔지만

떠날땐

보내줘야 한다고

다짐을 하고

또 해보지만

난 니가 필요해

아무리 말을 해봐도

그대는 내 말

들으려고 안해

그대 없이는

나 자신이 없는데

어떻게 다시 그대없이

살아가야 해

나를 용서못해

그래 이해해

나도 내 자신을

도저히 용서못해

하지만 어떻게

난 니가 필요해

제발 지나간

추억들을 생각해

그대는 나를 다시

용서하면 즉시

다시 예전과 하나

다를바가 없지

그 모습 그대로

돌아갈거라고

생각하겠지만

절대로 두번 다시

이런일 없을거야

나를 믿어줘

제발 나에게

한번만 기회를 줘

놓치고 싶지 않아

보내고 싶지 않아

하늘아

제발 날 좀 도와줘

이별은

막을수가 없다고

수없이 많이

들어왔지만

떠날땐

보내줘야 한다고

다짐을 하고

또 해보지만

난 이렇게라도

그대 동정심에라도

그댈 돌릴수만 있다면

나는 괜찮아

왜 왜

날 떠나려고 해

난 난

아직도 니가 필요해

다 다시

한번 제발 생각해

날 날

이대로 버리면 안돼

왜 왜

날 떠나려고 해

난 난

아직도 니가 필요해

다 다시

한번 제발 생각해

날 날

이대로 버리면 안돼

이별은

막을수가 없다고

수없이 많이

들어왔지만

떠날땐

보내줘야 한다고

다짐을 하고

또 해보지만

이별은

막을수가 없다고

수없이 많이

들어왔지만

떠날땐

보내줘야 한다고

다짐을 하고

또 해보지만",필요 용서 소홀 예전 발목 후회 없을거야 자신 그댄 모습 바 잘할 이제와 소중 생각들 하늘 조금씩 추억들 두번 이해 이런 무엇 한번 생각 이별 동정심 하나 깨달아 이대 중 기회 곁 전 마음속 떠날땐
2001,99,김조한,오늘까지만,R&B/Soul,"이젠 모두 잊었니 정말 나를 잊어버렸니
왜 슬픈 예감은 틀린적 없는지
꿈에 날 찾아와 울며 미안하단 니 모습
오늘을 위한 거니 니 고운 얼굴도 환한 미소도
여전히 예전 그대로인데
지금 니 곁에 내가 아닌 사랑이
돌아설게 그가 나를 알수가 없게
휘청이는 내 마음 니가 느낄수 없게
오늘만 울어줄게 슬픈 눈물이
내게 널 지울만큼만
너 하나만 원한게 내겐 헛된 바램이었나
니 행복한 모습 본걸로 됐다고
날 위로해봐도 너를 기다려온 사랑에
자꾸 목이 메어와
오 내게 이것만 묻고 싶어서
아직도 나와 함께 했었던 지난 추억들
니 맘 속에 있는지
돌아설게 그가 나를 알수가 없게
휘청이는 내 맘을 니가 느낄수 없게
오늘만 울어줄게 슬픈 눈물이
내게 널 지울만큼만
I pray for your love 행복해줘(행복해줘)
늘 지금처럼만 (늘지금처럼만) 아~~
그를 선택했던 니 맘을
그가 내게 없는걸 가진거라 여길게
오늘만 기억할게 너의 모든걸
미련도 오늘까지만
영원히 오늘까지만 오늘까지만",눈물 예전 모습 예감 위로 오 미소 바램 행복 이것 적 휘청 추억들 여길게 목 미안하단 없는걸 오늘 사랑 돌아설게 본걸 행복해줘행복해줘 모든걸 미련 하나 얼굴 마음 곁 늘지금처럼만 지금 선택 만큼 돌아설 이젠 기억할 내겐 꿈 환
2001,100,조성모,다짐,댄스,"그때 내가 아니야
니 얼굴만 봐도 눈물짓던
그런 표정 하지마
잔인한 너에게 후회 뿐야
널 우연히 만나면
나에 달라진 모습을
너 보여 주면 혹시 내게
다시 돌아 올까봐
하지만 끝난 거야
니가 나를 잊는데
도움만됐을 뿐
오히려 헤어진 게 잘됐다고
안심했을 너야
그대 날 떠나가 왜 날 버리나
나없이 행복했었나
why left alone with nothing
but a tears mow you and I ah
너와 나 그대 나에게
그렇게 냉정해야했나
back in time when you were
by my side
이제 나 그렇게 무너지지않아
no one is going to bring me down
다짐하고 또 했어
널 모조리 잊어버리자고
죽기 직전까지만
널 그리워하다 끝내자고
널 우연히 만나면
나에 달라진 모습을
너 보여주면 혹시 내게
다시 돌아 올까봐
하지만 끝난 거야
니가 나를 잊는데 도움만됐을 뿐
오히려 헤어진 게
잘됐다고 안심했을 너야
난 달라졌어 너 때문에
더 이상 아파하진 않아
그 때완 다를 거야
누가 봐도 강한 내가 됐어",표정 올까봐 후회 한 모습 때문 이상 누구 행복 안심 직전 냉정 잔 때완 도움만 뿐 얼굴 그때 뿐야
